n_total: 1, n_visits: 0, score: 0.000000000000000
n_total: 299, n_visits: 20, score: 14.000000000000000
n_total: 299, n_visits: 14, score: 8.000000000000000
n_total: 299, n_visits: 29, score: 24.000000000000000
n_total: 299, n_visits: 27, score: 22.000000000000000
n_total: 299, n_visits: 16, score: 10.000000000000000
n_total: 299, n_visits: 13, score: 7.000000000000000
n_total: 299, n_visits: 19, score: 13.000000000000000
n_total: 299, n_visits: 23, score: 18.000000000000000
n_total: 299, n_visits: 11, score: 5.000000000000000
n_total: 299, n_visits: 21, score: 15.000000000000000
n_total: 299, n_visits: 13, score: 7.000000000000000
n_total: 299, n_visits: 24, score: 19.000000000000000
n_total: 299, n_visits: 23, score: 18.000000000000000
n_total: 299, n_visits: 23, score: 18.000000000000000
n_total: 299, n_visits: 22, score: 17.000000000000000
n_total: 22, n_visits: 2, score: 1.000000000000000
n_total: 22, n_visits: 2, score: 0.000000000000000
n_total: 22, n_visits: 2, score: 0.000000000000000
n_total: 22, n_visits: 2, score: 1.000000000000000
n_total: 22, n_visits: 1, score: 0.000000000000000
n_total: 22, n_visits: 1, score: 0.000000000000000
n_total: 22, n_visits: 2, score: 1.000000000000000
n_total: 22, n_visits: 2, score: 1.000000000000000
n_total: 22, n_visits: 1, score: 0.000000000000000
n_total: 22, n_visits: 1, score: 0.000000000000000
n_total: 22, n_visits: 1, score: 0.000000000000000
n_total: 22, n_visits: 1, score: 0.000000000000000
n_total: 22, n_visits: 1, score: 0.000000000000000
n_total: 22, n_visits: 2, score: 1.000000000000000
n_total: 1, n_visits: 0, score: 0.000000000000000
n_total: 1, n_visits: 0, score: 0.000000000000000
n_total: 1, n_visits: 0, score: 0.000000000000000
n_total: 1, n_visits: 0, score: 0.000000000000000
n_total: 1, n_visits: 0, score: 0.000000000000000
n_total: 1, n_visits: 0, score: 0.000000000000000
n_total: 1, n_visits: 0, score: 0.000000000000000
n_total: 1, n_visits: 0, score: 0.000000000000000
n_total: 1, n_visits: 0, score: 0.000000000000000
n_total: 1, n_visits: 0, score: 0.000000000000000
n_total: 1, n_visits: 0, score: 0.000000000000000
n_total: 1, n_visits: 0, score: 0.000000000000000
n_total: 1, n_visits: 0, score: 0.000000000000000
n_total: 300, n_visits: 20, score: 14.000000000000000
n_total: 300, n_visits: 14, score: 8.000000000000000
n_total: 300, n_visits: 29, score: 24.000000000000000
n_total: 300, n_visits: 27, score: 22.000000000000000
n_total: 300, n_visits: 16, score: 10.000000000000000
n_total: 300, n_visits: 13, score: 7.000000000000000
n_total: 300, n_visits: 19, score: 13.000000000000000
n_total: 300, n_visits: 23, score: 18.000000000000000
n_total: 300, n_visits: 11, score: 5.000000000000000
n_total: 300, n_visits: 21, score: 15.000000000000000
n_total: 300, n_visits: 13, score: 7.000000000000000
n_total: 300, n_visits: 24, score: 19.000000000000000
n_total: 300, n_visits: 23, score: 18.000000000000000
n_total: 300, n_visits: 23, score: 18.000000000000000
n_total: 300, n_visits: 23, score: 18.000000000000000
n_total: 23, n_visits: 2, score: 0.000000000000000
n_total: 23, n_visits: 2, score: 1.000000000000000
n_total: 23, n_visits: 2, score: 0.000000000000000
n_total: 23, n_visits: 2, score: 0.000000000000000
n_total: 23, n_visits: 2, score: 1.000000000000000
n_total: 23, n_visits: 1, score: 0.000000000000000
n_total: 23, n_visits: 1, score: 0.000000000000000
n_total: 23, n_visits: 1, score: 0.000000000000000
n_total: 23, n_visits: 1, score: 0.000000000000000
n_total: 23, n_visits: 1, score: 0.000000000000000
n_total: 23, n_visits: 2, score: 1.000000000000000
n_total: 23, n_visits: 1, score: 0.000000000000000
n_total: 23, n_visits: 1, score: 0.000000000000000
n_total: 23, n_visits: 3, score: 2.000000000000000
n_total: 1, n_visits: 0, score: 0.000000000000000
n_total: 1, n_visits: 0, score: 0.000000000000000
n_total: 1, n_visits: 0, score: 0.000000000000000
n_total: 1, n_visits: 0, score: 0.000000000000000
n_total: 1, n_visits: 0, score: 0.000000000000000
n_total: 1, n_visits: 0, score: 0.000000000000000
n_total: 1, n_visits: 0, score: 0.000000000000000
n_total: 1, n_visits: 0, score: 0.000000000000000
n_total: 1, n_visits: 0, score: 0.000000000000000
n_total: 1, n_visits: 0, score: 0.000000000000000
n_total: 1, n_visits: 0, score: 0.000000000000000
n_total: 1, n_visits: 0, score: 0.000000000000000
n_total: 1, n_visits: 0, score: 0.000000000000000
n_total: 301, n_visits: 20, score: 14.000000000000000
n_total: 301, n_visits: 14, score: 8.000000000000000
n_total: 301, n_visits: 29, score: 24.000000000000000
n_total: 301, n_visits: 27, score: 22.000000000000000
n_total: 301, n_visits: 16, score: 10.000000000000000
n_total: 301, n_visits: 13, score: 7.000000000000000
n_total: 301, n_visits: 19, score: 13.000000000000000
n_total: 301, n_visits: 24, score: 19.000000000000000
n_total: 301, n_visits: 11, score: 5.000000000000000
n_total: 301, n_visits: 21, score: 15.000000000000000
n_total: 301, n_visits: 13, score: 7.000000000000000
n_total: 301, n_visits: 24, score: 19.000000000000000
n_total: 301, n_visits: 23, score: 18.000000000000000
n_total: 301, n_visits: 23, score: 18.000000000000000
n_total: 301, n_visits: 23, score: 18.000000000000000
n_total: 23, n_visits: 2, score: 1.000000000000000
n_total: 23, n_visits: 2, score: 0.000000000000000
n_total: 23, n_visits: 2, score: 1.000000000000000
n_total: 23, n_visits: 2, score: 1.000000000000000
n_total: 23, n_visits: 2, score: 0.000000000000000
n_total: 23, n_visits: 2, score: 1.000000000000000
n_total: 23, n_visits: 2, score: 0.000000000000000
n_total: 23, n_visits: 1, score: 0.000000000000000
n_total: 23, n_visits: 1, score: 0.000000000000000
n_total: 23, n_visits: 1, score: 0.000000000000000
n_total: 23, n_visits: 1, score: 0.000000000000000
n_total: 23, n_visits: 2, score: 1.000000000000000
n_total: 23, n_visits: 1, score: 0.000000000000000
n_total: 23, n_visits: 1, score: 0.000000000000000
n_total: 1, n_visits: 0, score: 0.000000000000000
n_total: 1, n_visits: 0, score: 0.000000000000000
n_total: 1, n_visits: 0, score: 0.000000000000000
n_total: 1, n_visits: 0, score: 0.000000000000000
n_total: 1, n_visits: 0, score: 0.000000000000000
n_total: 1, n_visits: 0, score: 0.000000000000000
n_total: 1, n_visits: 0, score: 0.000000000000000
n_total: 1, n_visits: 0, score: 0.000000000000000
n_total: 1, n_visits: 0, score: 0.000000000000000
n_total: 1, n_visits: 0, score: 0.000000000000000
n_total: 1, n_visits: 0, score: 0.000000000000000
n_total: 1, n_visits: 0, score: 0.000000000000000
n_total: 1, n_visits: 0, score: 0.000000000000000
n_total: 302, n_visits: 20, score: 14.000000000000000
n_total: 302, n_visits: 14, score: 8.000000000000000
n_total: 302, n_visits: 29, score: 24.000000000000000
n_total: 302, n_visits: 27, score: 22.000000000000000
n_total: 302, n_visits: 16, score: 10.000000000000000
n_total: 302, n_visits: 13, score: 7.000000000000000
n_total: 302, n_visits: 19, score: 13.000000000000000
n_total: 302, n_visits: 24, score: 19.000000000000000
n_total: 302, n_visits: 11, score: 5.000000000000000
n_total: 302, n_visits: 21, score: 15.000000000000000
n_total: 302, n_visits: 13, score: 7.000000000000000
n_total: 302, n_visits: 24, score: 19.000000000000000
n_total: 302, n_visits: 24, score: 18.000000000000000
n_total: 302, n_visits: 23, score: 18.000000000000000
n_total: 302, n_visits: 23, score: 18.000000000000000
n_total: 23, n_visits: 2, score: 0.000000000000000
n_total: 23, n_visits: 2, score: 0.000000000000000
n_total: 23, n_visits: 2, score: 1.000000000000000
n_total: 23, n_visits: 2, score: 0.000000000000000
n_total: 23, n_visits: 1, score: 0.000000000000000
n_total: 23, n_visits: 1, score: 0.000000000000000
n_total: 23, n_visits: 1, score: 0.000000000000000
n_total: 23, n_visits: 1, score: 0.000000000000000
n_total: 23, n_visits: 2, score: 1.000000000000000
n_total: 23, n_visits: 1, score: 0.000000000000000
n_total: 23, n_visits: 1, score: 0.000000000000000
n_total: 23, n_visits: 2, score: 1.000000000000000
n_total: 23, n_visits: 2, score: 1.000000000000000
n_total: 23, n_visits: 2, score: 1.000000000000000
n_total: 1, n_visits: 0, score: 0.000000000000000
n_total: 1, n_visits: 0, score: 0.000000000000000
n_total: 1, n_visits: 0, score: 0.000000000000000
n_total: 1, n_visits: 0, score: 0.000000000000000
n_total: 1, n_visits: 0, score: 0.000000000000000
n_total: 1, n_visits: 0, score: 0.000000000000000
n_total: 1, n_visits: 0, score: 0.000000000000000
n_total: 1, n_visits: 0, score: 0.000000000000000
n_total: 1, n_visits: 0, score: 0.000000000000000
n_total: 1, n_visits: 0, score: 0.000000000000000
n_total: 1, n_visits: 0, score: 0.000000000000000
n_total: 1, n_visits: 0, score: 0.000000000000000
n_total: 1, n_visits: 0, score: 0.000000000000000
n_total: 303, n_visits: 20, score: 14.000000000000000
n_total: 303, n_visits: 14, score: 8.000000000000000
n_total: 303, n_visits: 29, score: 24.000000000000000
n_total: 303, n_visits: 27, score: 22.000000000000000
n_total: 303, n_visits: 16, score: 10.000000000000000
n_total: 303, n_visits: 13, score: 7.000000000000000
n_total: 303, n_visits: 19, score: 13.000000000000000
n_total: 303, n_visits: 24, score: 19.000000000000000
n_total: 303, n_visits: 11, score: 5.000000000000000
n_total: 303, n_visits: 21, score: 15.000000000000000
n_total: 303, n_visits: 13, score: 7.000000000000000
n_total: 303, n_visits: 24, score: 19.000000000000000
n_total: 303, n_visits: 24, score: 18.000000000000000
n_total: 303, n_visits: 24, score: 19.000000000000000
n_total: 303, n_visits: 23, score: 18.000000000000000
n_total: 23, n_visits: 2, score: 1.000000000000000
n_total: 23, n_visits: 2, score: 0.000000000000000
n_total: 23, n_visits: 2, score: 0.000000000000000
n_total: 23, n_visits: 2, score: 1.000000000000000
n_total: 23, n_visits: 2, score: 0.000000000000000
n_total: 23, n_visits: 1, score: 0.000000000000000
n_total: 23, n_visits: 2, score: 1.000000000000000
n_total: 23, n_visits: 2, score: 1.000000000000000
n_total: 23, n_visits: 1, score: 0.000000000000000
n_total: 23, n_visits: 1, score: 0.000000000000000
n_total: 23, n_visits: 1, score: 0.000000000000000
n_total: 23, n_visits: 1, score: 0.000000000000000
n_total: 23, n_visits: 1, score: 0.000000000000000
n_total: 23, n_visits: 2, score: 1.000000000000000
n_total: 1, n_visits: 0, score: 0.000000000000000
n_total: 1, n_visits: 0, score: 0.000000000000000
n_total: 1, n_visits: 0, score: 0.000000000000000
n_total: 1, n_visits: 0, score: 0.000000000000000
n_total: 1, n_visits: 0, score: 0.000000000000000
n_total: 1, n_visits: 0, score: 0.000000000000000
n_total: 1, n_visits: 0, score: 0.000000000000000
n_total: 1, n_visits: 0, score: 0.000000000000000
n_total: 1, n_visits: 0, score: 0.000000000000000
n_total: 1, n_visits: 0, score: 0.000000000000000
n_total: 1, n_visits: 0, score: 0.000000000000000
n_total: 1, n_visits: 0, score: 0.000000000000000
n_total: 1, n_visits: 0, score: 0.000000000000000
n_total: 304, n_visits: 20, score: 14.000000000000000
n_total: 304, n_visits: 14, score: 8.000000000000000
n_total: 304, n_visits: 29, score: 24.000000000000000
n_total: 304, n_visits: 27, score: 22.000000000000000
n_total: 304, n_visits: 16, score: 10.000000000000000
n_total: 304, n_visits: 13, score: 7.000000000000000
n_total: 304, n_visits: 19, score: 13.000000000000000
n_total: 304, n_visits: 24, score: 19.000000000000000
n_total: 304, n_visits: 11, score: 5.000000000000000
n_total: 304, n_visits: 21, score: 15.000000000000000
n_total: 304, n_visits: 13, score: 7.000000000000000
n_total: 304, n_visits: 24, score: 19.000000000000000
n_total: 304, n_visits: 24, score: 18.000000000000000
n_total: 304, n_visits: 24, score: 19.000000000000000
n_total: 304, n_visits: 24, score: 18.000000000000000
n_total: 24, n_visits: 2, score: 0.000000000000000
n_total: 24, n_visits: 2, score: 1.000000000000000
n_total: 24, n_visits: 2, score: 0.000000000000000
n_total: 24, n_visits: 2, score: 0.000000000000000
n_total: 24, n_visits: 2, score: 1.000000000000000
n_total: 24, n_visits: 2, score: 0.000000000000000
n_total: 24, n_visits: 1, score: 0.000000000000000
n_total: 24, n_visits: 1, score: 0.000000000000000
n_total: 24, n_visits: 1, score: 0.000000000000000
n_total: 24, n_visits: 1, score: 0.000000000000000
n_total: 24, n_visits: 2, score: 1.000000000000000
n_total: 24, n_visits: 1, score: 0.000000000000000
n_total: 24, n_visits: 1, score: 0.000000000000000
n_total: 24, n_visits: 3, score: 2.000000000000000
n_total: 1, n_visits: 0, score: 0.000000000000000
n_total: 1, n_visits: 0, score: 0.000000000000000
n_total: 1, n_visits: 0, score: 0.000000000000000
n_total: 1, n_visits: 0, score: 0.000000000000000
n_total: 1, n_visits: 0, score: 0.000000000000000
n_total: 1, n_visits: 0, score: 0.000000000000000
n_total: 1, n_visits: 0, score: 0.000000000000000
n_total: 1, n_visits: 0, score: 0.000000000000000
n_total: 1, n_visits: 0, score: 0.000000000000000
n_total: 1, n_visits: 0, score: 0.000000000000000
n_total: 1, n_visits: 0, score: 0.000000000000000
n_total: 1, n_visits: 0, score: 0.000000000000000
n_total: 1, n_visits: 0, score: 0.000000000000000
n_total: 305, n_visits: 20, score: 14.000000000000000
n_total: 305, n_visits: 14, score: 8.000000000000000
n_total: 305, n_visits: 29, score: 24.000000000000000
n_total: 305, n_visits: 27, score: 22.000000000000000
n_total: 305, n_visits: 16, score: 10.000000000000000
n_total: 305, n_visits: 13, score: 7.000000000000000
n_total: 305, n_visits: 19, score: 13.000000000000000
n_total: 305, n_visits: 25, score: 20.000000000000000
n_total: 305, n_visits: 11, score: 5.000000000000000
n_total: 305, n_visits: 21, score: 15.000000000000000
n_total: 305, n_visits: 13, score: 7.000000000000000
n_total: 305, n_visits: 24, score: 19.000000000000000
n_total: 305, n_visits: 24, score: 18.000000000000000
n_total: 305, n_visits: 24, score: 19.000000000000000
n_total: 305, n_visits: 24, score: 18.000000000000000
n_total: 24, n_visits: 2, score: 0.000000000000000
n_total: 24, n_visits: 2, score: 0.000000000000000
n_total: 24, n_visits: 2, score: 0.000000000000000
n_total: 24, n_visits: 2, score: 1.000000000000000
n_total: 24, n_visits: 2, score: 1.000000000000000
n_total: 24, n_visits: 2, score: 1.000000000000000
n_total: 24, n_visits: 2, score: 0.000000000000000
n_total: 24, n_visits: 2, score: 1.000000000000000
n_total: 24, n_visits: 2, score: 1.000000000000000
n_total: 24, n_visits: 1, score: 0.000000000000000
n_total: 24, n_visits: 1, score: 0.000000000000000
n_total: 24, n_visits: 1, score: 0.000000000000000
n_total: 24, n_visits: 1, score: 0.000000000000000
n_total: 24, n_visits: 1, score: 0.000000000000000
n_total: 1, n_visits: 0, score: 0.000000000000000
n_total: 1, n_visits: 0, score: 0.000000000000000
n_total: 1, n_visits: 0, score: 0.000000000000000
n_total: 1, n_visits: 0, score: 0.000000000000000
n_total: 1, n_visits: 0, score: 0.000000000000000
n_total: 1, n_visits: 0, score: 0.000000000000000
n_total: 1, n_visits: 0, score: 0.000000000000000
n_total: 1, n_visits: 0, score: 0.000000000000000
n_total: 1, n_visits: 0, score: 0.000000000000000
n_total: 1, n_visits: 0, score: 0.000000000000000
n_total: 1, n_visits: 0, score: 0.000000000000000
n_total: 1, n_visits: 0, score: 0.000000000000000
n_total: 1, n_visits: 0, score: 0.000000000000000
n_total: 306, n_visits: 20, score: 14.000000000000000
n_total: 306, n_visits: 14, score: 8.000000000000000
n_total: 306, n_visits: 29, score: 24.000000000000000
n_total: 306, n_visits: 27, score: 22.000000000000000
n_total: 306, n_visits: 16, score: 10.000000000000000
n_total: 306, n_visits: 13, score: 7.000000000000000
n_total: 306, n_visits: 19, score: 13.000000000000000
n_total: 306, n_visits: 25, score: 20.000000000000000
n_total: 306, n_visits: 11, score: 5.000000000000000
n_total: 306, n_visits: 21, score: 15.000000000000000
n_total: 306, n_visits: 13, score: 7.000000000000000
n_total: 306, n_visits: 25, score: 19.000000000000000
n_total: 306, n_visits: 24, score: 18.000000000000000
n_total: 306, n_visits: 24, score: 19.000000000000000
n_total: 306, n_visits: 24, score: 18.000000000000000
n_total: 24, n_visits: 2, score: 0.000000000000000
n_total: 24, n_visits: 2, score: 0.000000000000000
n_total: 24, n_visits: 2, score: 1.000000000000000
n_total: 24, n_visits: 2, score: 0.000000000000000
n_total: 24, n_visits: 2, score: 0.000000000000000
n_total: 24, n_visits: 1, score: 0.000000000000000
n_total: 24, n_visits: 1, score: 0.000000000000000
n_total: 24, n_visits: 1, score: 0.000000000000000
n_total: 24, n_visits: 2, score: 1.000000000000000
n_total: 24, n_visits: 1, score: 0.000000000000000
n_total: 24, n_visits: 1, score: 0.000000000000000
n_total: 24, n_visits: 2, score: 1.000000000000000
n_total: 24, n_visits: 2, score: 1.000000000000000
n_total: 24, n_visits: 2, score: 1.000000000000000
n_total: 1, n_visits: 0, score: 0.000000000000000
n_total: 1, n_visits: 0, score: 0.000000000000000
n_total: 1, n_visits: 0, score: 0.000000000000000
n_total: 1, n_visits: 0, score: 0.000000000000000
n_total: 1, n_visits: 0, score: 0.000000000000000
n_total: 1, n_visits: 0, score: 0.000000000000000
n_total: 1, n_visits: 0, score: 0.000000000000000
n_total: 1, n_visits: 0, score: 0.000000000000000
n_total: 1, n_visits: 0, score: 0.000000000000000
n_total: 1, n_visits: 0, score: 0.000000000000000
n_total: 1, n_visits: 0, score: 0.000000000000000
n_total: 1, n_visits: 0, score: 0.000000000000000
n_total: 1, n_visits: 0, score: 0.000000000000000
n_total: 307, n_visits: 20, score: 14.000000000000000
n_total: 307, n_visits: 14, score: 8.000000000000000
n_total: 307, n_visits: 29, score: 24.000000000000000
n_total: 307, n_visits: 27, score: 22.000000000000000
n_total: 307, n_visits: 16, score: 10.000000000000000
n_total: 307, n_visits: 13, score: 7.000000000000000
n_total: 307, n_visits: 19, score: 13.000000000000000
n_total: 307, n_visits: 25, score: 20.000000000000000
n_total: 307, n_visits: 11, score: 5.000000000000000
n_total: 307, n_visits: 21, score: 15.000000000000000
n_total: 307, n_visits: 13, score: 7.000000000000000
n_total: 307, n_visits: 25, score: 19.000000000000000
n_total: 307, n_visits: 24, score: 18.000000000000000
n_total: 307, n_visits: 25, score: 19.000000000000000
n_total: 307, n_visits: 24, score: 18.000000000000000
n_total: 13, n_visits: 1, score: 0.000000000000000
n_total: 13, n_visits: 1, score: 1.000000000000000
n_total: 13, n_visits: 1, score: 1.000000000000000
n_total: 13, n_visits: 1, score: 0.000000000000000
n_total: 13, n_visits: 1, score: 0.000000000000000
n_total: 13, n_visits: 1, score: 0.000000000000000
n_total: 13, n_visits: 1, score: 1.000000000000000
n_total: 13, n_visits: 1, score: 0.000000000000000
n_total: 13, n_visits: 1, score: 0.000000000000000
n_total: 13, n_visits: 1, score: 1.000000000000000
n_total: 13, n_visits: 1, score: 0.000000000000000
n_total: 13, n_visits: 1, score: 1.000000000000000
n_total: 13, n_visits: 0, score: 0.000000000000000
n_total: 13, n_visits: 0, score: 0.000000000000000
n_total: 308, n_visits: 20, score: 14.000000000000000
n_total: 308, n_visits: 14, score: 8.000000000000000
n_total: 308, n_visits: 29, score: 24.000000000000000
n_total: 308, n_visits: 27, score: 22.000000000000000
n_total: 308, n_visits: 16, score: 10.000000000000000
n_total: 308, n_visits: 14, score: 7.000000000000000
n_total: 308, n_visits: 19, score: 13.000000000000000
n_total: 308, n_visits: 25, score: 20.000000000000000
n_total: 308, n_visits: 11, score: 5.000000000000000
n_total: 308, n_visits: 21, score: 15.000000000000000
n_total: 308, n_visits: 13, score: 7.000000000000000
